org_code,sub_icb_name,region_name,risk_tier,specialty,referrals,bookings,appointment_slot_issues,positive_demand_gap,avg_monthly_absorption,absorption_volatility,avg_asi_rate,max_asi_rate,asi_persistence,active_months,booking_absorption_rate,absorption_weakness,asi_rate_per_10000,latest_3m_absorption,previous_3m_absorption,absorption_trend_3m,cluster_id,cluster_label
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Monitor,Cardiology,5280,2298,1,2982,0.43963446266809186,0.1702173182783316,2.380952380952381,14.285714285714286,0.0,6,0.43522727272727274,0.5647727272727272,1.893939393939394,0.3102116876097496,0.46386711888886706,-0.15365543127911746,0,High-volume conversion deficit
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Monitor,Nephrology,1028,722,1,307,0.7163048741723577,0.14374826524050535,8.090614886731391,97.08737864077669,0.0,12,0.7023346303501945,0.2976653696498055,9.72762645914397,0.5959481799873756,0.8106060606060606,-0.21465788061868496,1,Volatile access pattern
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Monitor,Surgery - Breast,1209,1268,43,142,1.0663172260982683,0.42448478567714626,359.5441953005788,619.4690265486726,0.3333333333333333,12,1.0488006617038874,-0.048800661703887416,355.6658395368073,0.9732878207360965,1.0138001489100132,-0.0405123281739167,1,Volatile access pattern
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Monitor,Surgery - Not Otherwise Specified,2157,1483,92,674,0.6918579412157569,0.1731510772959502,394.36973008218814,1111.111111111111,0.25,12,0.6875289754288364,0.3124710245711636,426.51831247102456,0.6255294773813292,0.7017871314940879,-0.07625765411275864,1,Volatile access pattern
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Review,2WW,26128,18574,1878,7554,0.7102077155425629,0.056876545300232305,714.1167007283237,852.0179372197309,1.0,11,0.7108848744641764,0.28911512553582364,718.7691365584813,0.6901287578251095,0.6780032930482854,0.01212546477682408,2,Emerging deterioration
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Review,Cardiology,4880,1560,10,3320,0.31809352583736655,0.07694277480282201,19.47763972413654,39.37007874015748,0.0,6,0.319672131147541,0.680327868852459,20.491803278688526,0.3102116876097496,0.46386711888886706,-0.15365543127911746,0,High-volume conversion deficit
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Review,Dermatology,7471,45,22,7426,0.006049367800186406,0.007175278617628553,27.388709366338734,108.84353741496598,0.0,12,0.006023290054878865,0.9939767099451211,29.447195823852226,0.0006277463904582548,0.008271629716873233,-0.007643883326414979,0,High-volume conversion deficit
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Review,Diabetic Medicine,5474,0,2,5474,0.0,0.0,3.2935219440327543,23.4192037470726,0.0,12,0.0,1.0,3.6536353671903545,0.0,0.0,0.0,0,High-volume conversion deficit
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Review,"Ear, Nose & Throat",8393,1673,3409,6720,0.19828741158619836,0.05614848233193596,4067.2202284351556,4982.373678025852,1.0,9,0.1993327773144287,0.8006672226855713,4061.718098415346,0.2190285473537492,0.20959373062292408,0.009434816730825107,2,Emerging deterioration
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Review,Endocrinology and Metabolic Medicine,3444,31,632,3413,0.008840811494711073,0.006251421137690478,1840.4983694798002,2222.222222222222,1.0,11,0.009001161440185831,0.9909988385598142,1835.0754936120788,0.013350041771094404,0.005357053118247149,0.007992988652847255,3,True no-slot bottleneck
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Review,GI and Liver (Medicine and Surgery),11630,1993,3042,9637,0.17013696453584495,0.03194231742712597,2614.9934573493215,2936.8029739776953,1.0,12,0.1713671539122958,0.8286328460877042,2615.6491831470335,0.14961471976766746,0.15742261579348596,-0.007807896025818495,2,Emerging deterioration
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Review,Gynaecology,10103,1645,113,8458,0.16473033638790732,0.038743539764046694,112.5471878149081,166.02809706257983,0.0,12,0.16282292388399486,0.8371770761160051,111.8479659507077,0.17529992576138373,0.14347945733334302,0.031820468428040705,0,High-volume conversion deficit
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Review,Haematology,2858,908,688,1950,0.3179764590362073,0.06700694040088515,2541.763199074696,6616.915422885572,1.0,12,0.317704688593422,0.682295311406578,2407.2778166550033,0.31067283359657827,0.3464050290443224,-0.03573219544774414,3,True no-slot bottleneck
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Review,Neurology,2049,127,731,1922,0.058200669150936475,0.05926983657946076,3475.2101960458604,6317.073170731707,1.0,6,0.061981454367984384,0.9380185456320156,3567.5939482674476,0.008917072735121595,0.010094161958568737,-0.001177089223447142,3,True no-slot bottleneck
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Review,Orthopaedics,15705,6910,6437,8795,0.44618944963796925,0.09233106892144323,4144.2037619198545,5583.643122676581,1.0,11,0.4399872652021649,0.5600127347978351,4098.694683221904,0.4330739116642916,0.4397271332889656,-0.006653221624674022,2,Emerging deterioration
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Review,Pain Management,2258,945,2280,1313,0.4216264533470073,0.07919089161091748,10069.947318370047,13269.23076923077,1.0,9,0.41851195748449954,0.5814880425155005,10097.431355181576,0.3339985293692238,0.3788375936681021,-0.044839064298878295,3,True no-slot bottleneck
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Review,Physiotherapy,25143,791,4700,24352,0.031376915548273605,0.004997710029253858,1900.575218521956,2829.0282902829026,1.0,12,0.03146004852245158,0.9685399514775485,1869.3075607524956,0.03331606461455002,0.02739241653386683,0.005923648080683193,2,Emerging deterioration
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Review,Respiratory Medicine,4849,17,304,4832,0.003459664489154142,0.0023590941223579024,633.3587285080779,977.6536312849162,0.8333333333333334,12,0.00350587750051557,0.9964941224994844,626.9333883274902,0.0045663915732596485,0.004426085972724102,0.00014030560053554606,3,True no-slot bottleneck
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Review,Rheumatology,2402,1237,854,1165,0.5088273635526555,0.10811931174380034,3612.129815500174,5119.617224880383,1.0,10,0.5149875104079933,0.4850124895920067,3555.3705245628644,0.6108002578164883,0.5950422352176737,0.015758022598814536,3,True no-slot bottleneck
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Review,Surgery - Plastic,1718,6,44,1712,0.0033149734802121584,0.007045331064597766,247.21781702250868,574.7126436781609,0.08333333333333333,12,0.0034924330616996507,0.9965075669383003,256.1117578579744,0.002583979328165375,0.0,0.002583979328165375,0,High-volume conversion deficit
03N,NHS South Yorkshire ICB - 03N,North East and Yorkshire,Review,Urology,4923,63,14,4860,0.012583473369331513,0.007452890124392599,29.113252438814285,94.04388714733543,0.0,12,0.012797074954296161,0.9872029250457038,28.437944342880357,0.013446154044576289,0.010075755689521683,0.0033703983550546057,0,High-volume conversion deficit
03Q,NHS Humber and North Yorkshire ICB - 03Q,North East and Yorkshire,Monitor,2WW,7370,7331,722,45,0.9943321581774391,0.006794373231011274,971.8079633557052,1244.9799196787149,1.0,8,0.994708276797829,0.005291723202170973,979.6472184531887,0.5036348897871248,0.8307362252781495,-0.3271013354910247,1,Volatile access pattern
03Q,NHS Humber and North Yorkshire ICB - 03Q,North East and Yorkshire,Monitor,Orthopaedics,3776,3659,121,120,0.969280212891846,0.02250446208353079,316.29907852642094,615.9420289855072,0.08333333333333333,12,0.9690148305084746,0.03098516949152541,320.4449152542373,0.9763927278629628,0.9594502956681811,0.016942432194781754,1,Volatile access pattern
03Q,NHS Humber and North Yorkshire ICB - 03Q,North East and Yorkshire,Review,Cardiology,1839,6,14,1833,0.0032595753958840927,0.0028456934278497607,68.96063112289575,227.27272727272728,0.0,10,0.0032626427406199023,0.9967373572593801,76.12833061446439,0.004366065675096329,0.004435107376283847,-6.904170118751749e-05,0,High-volume conversion deficit
03Q,NHS Humber and North Yorkshire ICB - 03Q,North East and Yorkshire,Review,Children's & Adolescent Services,2601,181,23,2420,0.07050085779326602,0.012301933437596956,88.45208348429226,207.2538860103627,0.0,10,0.06958861976163014,0.9304113802383699,88.42752787389465,0.06782448712321755,0.07337602099690023,-0.005551533873682679,0,High-volume conversion deficit
03Q,NHS Humber and North Yorkshire ICB - 03Q,North East and Yorkshire,Review,Diagnostic Physiological Measurement,2148,69,20,2079,0.03200005380059944,0.01282264570563323,86.50679555900648,271.3178294573643,0.0,10,0.03212290502793296,0.9678770949720671,93.1098696461825,0.04412632466364002,0.025675689987092565,0.018450634676547454,0,High-volume conversion deficit
03Q,NHS Humber and North Yorkshire ICB - 03Q,North East and Yorkshire,Review,"Ear, Nose & Throat",2521,194,81,2327,0.07317723758709543,0.04078351805786697,271.37305019067713,1390.532544378698,0.09090909090909091,11,0.07695358984529949,0.9230464101547005,321.30107100357,0.03155308743544038,0.04844296146427069,-0.016889874028830312,0,High-volume conversion deficit
03Q,NHS Humber and North Yorkshire ICB - 03Q,North East and Yorkshire,Review,GI and Liver (Medicine and Surgery),2872,222,29,2650,0.07837642390756962,0.024937956151429668,101.5495073381368,163.9344262295082,0.0,11,0.07729805013927576,0.9227019498607243,100.974930362117,0.07227505626910692,0.10108613861504208,-0.028811082345935157,0,High-volume conversion deficit
03Q,NHS Humber and North Yorkshire ICB - 03Q,North East and Yorkshire,Review,Gynaecology,1858,211,61,1647,0.1130612764251222,0.04101628659232288,334.10478984624035,500.0,0.08333333333333333,12,0.11356297093649086,0.8864370290635092,328.31001076426264,0.08140826748373918,0.07876746349675683,0.002640803986982354,0,High-volume conversion deficit
03Q,NHS Humber and North Yorkshire ICB - 03Q,North East and Yorkshire,Review,Ophthalmology,4719,1498,118,3221,0.32018135574598233,0.030660096227715792,246.89341834962624,621.6216216216217,0.09090909090909091,11,0.3174401356219538,0.6825598643780462,250.05297732570457,0.32138717979466275,0.33600283290833827,-0.01461565311367552,0,High-volume conversion deficit
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,High Risk,Gynaecology,3679,540,3817,3139,0.14982423060513517,0.0265666488942705,10496.323011615652,19362.318840579712,1.0,9,0.14677901603696658,0.8532209839630334,10375.101929872248,0.12409948542024014,0.17400834049061945,-0.0499088550703793,3,True no-slot bottleneck
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,High Risk,Neurology,1543,221,2091,1322,0.13973478579122472,0.033733009564736016,13569.652719206235,17317.073170731706,1.0,8,0.14322747893713544,0.8567725210628645,13551.52300712897,0.14181498571742476,0.10081639760456072,0.04099858811286404,3,True no-slot bottleneck
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,High Risk,Physiotherapy,1032,2,467,1030,0.002426841752267994,0.0037626660103352123,4831.013797347267,8380.281690140844,1.0,6,0.001937984496124031,0.998062015503876,4525.193798449613,0.008713391397028496,0.004853683504535988,0.0038597078924925083,3,True no-slot bottleneck
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Monitor,2WW,11292,9851,793,1441,0.876603742607125,0.06115560415780922,706.3044963034969,851.1979823455233,1.0,6,0.872387530995395,0.127612469004605,702.2670917463691,0.7632083101447283,0.8165251559891251,-0.053316845844396776,1,Volatile access pattern
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Monitor,Neurosurgery,1313,604,70,709,0.46066960288579006,0.04224431103586775,558.1227157557483,948.905109489051,0.625,8,0.46001523229246,0.53998476770754,533.1302361005331,0.44285917435840744,0.45109244534217147,-0.00823327098376403,3,True no-slot bottleneck
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,2WW,12256,9488,890,2768,0.773755925129097,0.019394338351732193,725.7012191777045,884.9077090119436,1.0,6,0.7741514360313316,0.22584856396866837,726.1749347258485,0.7632083101447283,0.8165251559891251,-0.053316845844396776,2,Emerging deterioration
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Cardiology,1638,1338,1654,300,0.8204341839985547,0.06658153027277351,10085.670416347853,11651.785714285714,1.0,8,0.8168498168498168,0.18315018315018317,10097.680097680097,0.7851890645168117,0.8075042599070504,-0.02231519539023874,1,Volatile access pattern
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Children's & Adolescent Services,5608,2894,4799,2714,0.5174334032652728,0.07216919596272889,8527.338716891383,11327.272727272728,1.0,11,0.5160485021398002,0.48395149786019975,8557.417974322396,0.3827097147045801,0.5308131308131308,-0.14810341610855066,2,Emerging deterioration
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Dermatology,7073,1560,1022,5513,0.22084428255268518,0.05294854519619184,1463.4491797039736,1929.203539823009,1.0,12,0.22055704792874312,0.7794429520712569,1444.9314293793298,0.2372991564573735,0.19200170364292857,0.045297452814444944,2,Emerging deterioration
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Diagnostic Physiological Measurement,4168,5,90,4163,0.0011882225578963943,0.00257551723510193,204.22331731812264,549.6828752642706,0.16666666666666666,12,0.0011996161228406909,0.9988003838771593,215.93090211132437,0.0,0.0028409090909090906,-0.0028409090909090906,0,High-volume conversion deficit
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,"Ear, Nose & Throat",4491,2421,5927,2070,0.5443913081195495,0.12646785674092678,13458.699317125156,18666.666666666668,1.0,10,0.5390781563126252,0.46092184368737477,13197.506123357827,0.44253707739074283,0.6616363934142214,-0.2190993160234786,1,Volatile access pattern
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Endocrinology and Metabolic Medicine,1264,737,1062,527,0.6071075630180137,0.15810906023247426,8542.16734176447,11687.5,1.0,7,0.5830696202531646,0.41693037974683544,8401.898734177215,0.5231913140656992,0.8181504168346274,-0.2949591027689282,1,Volatile access pattern
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,GI and Liver (Medicine and Surgery),3296,1685,3514,1611,0.499165103523828,0.16071858110845597,10685.89261939206,13784.860557768925,1.0,7,0.5112257281553398,0.48877427184466016,10661.407766990293,0.3032249806515244,0.47494181252871615,-0.17171683187719172,1,Volatile access pattern
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Ophthalmology,1545,796,1428,749,0.5149443461572342,0.17616775201178614,9212.572056192414,14822.695035460993,1.0,12,0.515210355987055,0.484789644012945,9242.718446601943,0.474217907227616,0.6525889382414659,-0.17837103101384993,1,Volatile access pattern
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Orthopaedics,13996,5650,4549,8346,0.4042148561191948,0.09565740562462534,3259.0468851677965,3950.9536784741144,1.0,12,0.4036867676478994,0.5963132323521005,3250.2143469562734,0.31065697960889443,0.4022982204414934,-0.09164124083259895,2,Emerging deterioration
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Pain Management,1112,748,1745,364,0.685522600733504,0.1420124889513771,15729.282602332669,22121.21212121212,1.0,9,0.6726618705035972,0.32733812949640284,15692.446043165466,0.5404385375246386,1.1210526315789473,-0.5806140940543087,1,Volatile access pattern
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Physiotherapy,1110,12,358,1098,0.01034761882659055,0.004906914168820252,3339.3944655961677,4834.437086092716,1.0,6,0.010810810810810811,0.9891891891891892,3225.225225225225,0.008713391397028496,0.004853683504535988,0.0038597078924925083,3,True no-slot bottleneck
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Respiratory Medicine,1072,553,1810,519,0.5158042076173903,0.1669429081127731,18657.5343883465,44000.0,1.0,11,0.5158582089552238,0.48414179104477617,16884.328358208957,0.4837855477855478,0.45625,0.027535547785547787,1,Volatile access pattern
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Rheumatology,1500,1048,1826,452,0.6981242376318553,0.15915018588230861,12259.690627362363,13520.0,1.0,11,0.6986666666666667,0.30133333333333334,12173.333333333334,0.6704240316816382,0.8511545391545391,-0.18073050747290087,1,Volatile access pattern
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Surgery - Not Otherwise Specified,2051,1168,1948,883,0.5757714087399534,0.17307053090339777,9530.692883294549,15354.838709677419,1.0,11,0.5694783032666991,0.4305216967333009,9497.805948317893,0.36523078910132595,0.8734224437077236,-0.5081916546063976,1,Volatile access pattern
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Surgery - Plastic,1135,734,1194,401,0.6346809981817353,0.1555058534834698,10578.03800611051,16315.78947368421,1.0,8,0.6466960352422908,0.3533039647577092,10519.823788546257,0.6619600389136484,0.679077771459461,-0.017117732545812614,1,Volatile access pattern
03R,NHS West Yorkshire ICB - 03R,North East and Yorkshire,Review,Surgery - Vascular,1512,765,1794,747,0.5164023937049768,0.13648172477799006,12381.121702695054,18510.638297872338,1.0,12,0.5059523809523809,0.49404761904761907,11865.079365079366,0.5717344576719577,0.5877074964603074,-0.01597303878834966,3,True no-slot bottleneck
