org_code,sub_icb_name,region_name,risk_tier,specialty,referrals,bookings,appointment_slot_issues,positive_demand_gap,avg_monthly_absorption,absorption_volatility,avg_asi_rate,max_asi_rate,asi_persistence,active_months,booking_absorption_rate,absorption_weakness,asi_rate_per_10000,latest_3m_absorption,previous_3m_absorption,absorption_trend_3m,cluster_id,cluster_label,cluster_label_clean,sub_icb_specialty_label,region_latitude,region_longitude,dominant_archetype
04V,"NHS Leicester, Leicestershire and Rutland ICB - 04V",Midlands,Review,Surgery - Not Otherwise Specified,1703,325,130,1378,0.1894303488718549,0.0414565475664951,750.2761702215229,1242.2360248447203,0.8333333333333334,12,0.1908396946564885,0.8091603053435115,763.3587786259542,0.2122086760673717,0.168073489558425,0.0441351865089467,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04V | Surgery - Not Otherwise Specified",52.6,-1.5,High-volume persistent bottleneck
04V,"NHS Leicester, Leicestershire and Rutland ICB - 04V",Midlands,Review,Urology,3197,273,623,2924,0.0792936721367753,0.1037638494871261,1921.9575377223675,3892.215568862275,1.0,12,0.0853925555208007,0.9146074444791992,1948.7019080387863,0.0468818029432253,0.0387216467430371,0.0081601562001882,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Leicester, Leicestershire and Rutland ICB - 04V | Urology",52.6,-1.5,High-volume persistent bottleneck
04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,Midlands,Monitor,2WW,7780,5826,127,1954,0.7482722826813268,0.0295262529711447,163.3232239559217,238.9705882352941,0.0,12,0.7488431876606684,0.2511568123393316,163.23907455012852,0.7472576855476228,0.7364147530506374,0.0108429324969854,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Staffordshire and Stoke-on-Trent ICB - 04Y | 2WW,52.6,-1.5,High-volume persistent bottleneck
04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,Midlands,Review,Cardiology,2193,462,707,1731,0.2156738754332564,0.0589851194893847,3208.6772072597596,5241.379310344828,1.0,12,0.2106703146374829,0.7893296853625171,3223.894208846329,0.1722684257801942,0.2674404966665029,-0.0951720708863086,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 04Y | Cardiology,52.6,-1.5,High-volume persistent bottleneck
04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,Midlands,Review,Children's & Adolescent Services,2642,231,1269,2411,0.0889966995884769,0.027398090742717,4833.02555846053,5426.356589147286,1.0,12,0.0874337623012869,0.9125662376987131,4803.179409538228,0.1082742223709565,0.0850492544980347,0.0232249678729218,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 04Y | Children's & Adolescent Services,52.6,-1.5,High-volume persistent bottleneck
04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,Midlands,Review,Dermatology,6496,48,166,6448,0.0073296157509463,0.0051594615478101,253.27906950117836,486.2579281183933,0.0,12,0.0073891625615763,0.9926108374384236,255.54187192118223,0.0038799334302778,0.0095124107739751,-0.0056324773436972,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Staffordshire and Stoke-on-Trent ICB - 04Y | Dermatology,52.6,-1.5,High-volume persistent bottleneck
04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,Midlands,Review,Diagnostic Imaging,7729,2200,411,5529,0.2967761750829713,0.1519194143705566,544.6466225006633,909.0909090909092,0.6666666666666666,12,0.2846422564367964,0.7153577435632035,531.7634881614698,0.3260914677747608,0.3586655511913791,-0.0325740834166183,2,Emerging deterioration,High-volume persistent bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 04Y | Diagnostic Imaging,52.6,-1.5,High-volume persistent bottleneck
04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,Midlands,Review,GI and Liver (Medicine and Surgery),2552,354,1526,2198,0.13918695203735,0.0240241238548769,5974.736594484775,7433.155080213904,1.0,11,0.1387147335423197,0.8612852664576802,5979.623824451411,0.1610149899321351,0.1319554689096565,0.0290595210224786,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 04Y | GI and Liver (Medicine and Surgery),52.6,-1.5,High-volume persistent bottleneck
04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,Midlands,Review,Gynaecology,2652,701,622,1951,0.2666819072151315,0.0461946385790429,2327.341628569154,3663.366336633663,1.0,12,0.2643288084464555,0.7356711915535445,2345.3996983408747,0.2318496446738075,0.2923381119626316,-0.060488467288824,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 04Y | Gynaecology,52.6,-1.5,High-volume persistent bottleneck
04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,Midlands,Review,Neurology,1222,195,680,1027,0.1604851406978236,0.0450351039033235,5580.520641412267,6750.0,1.0,12,0.1595744680851064,0.8404255319148937,5564.648117839607,0.1864538562331431,0.1239890600355716,0.0624647961975714,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 04Y | Neurology,52.6,-1.5,High-volume persistent bottleneck
04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,Midlands,Review,Ophthalmology,1287,51,41,1236,0.0371468777103176,0.0280230838014467,319.4086502655238,769.2307692307693,0.1666666666666666,12,0.0396270396270396,0.9603729603729604,318.57031857031853,0.0259042033235581,0.0299255715045188,-0.0040213681809607,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Staffordshire and Stoke-on-Trent ICB - 04Y | Ophthalmology,52.6,-1.5,High-volume persistent bottleneck
04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,Midlands,Review,Orthopaedics,10767,2112,773,8655,0.201982037474815,0.0426787463322295,719.9516840910422,991.8200408997956,1.0,12,0.1961549178044023,0.8038450821955977,717.9344292746355,0.1647837932585411,0.2531719219051558,-0.0883881286466147,2,Emerging deterioration,High-volume persistent bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 04Y | Orthopaedics,52.6,-1.5,High-volume persistent bottleneck
04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,Midlands,Review,Rheumatology,1022,78,65,944,0.0785752419131047,0.0303255366618298,642.5262520722681,1052.6315789473683,0.75,12,0.0763209393346379,0.923679060665362,636.0078277886497,0.0927670343788764,0.0544006306256759,0.0383664037532004,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 04Y | Rheumatology,52.6,-1.5,High-volume persistent bottleneck
04Y,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,Midlands,Review,Urology,1589,506,844,1083,0.3205664947979026,0.0572315196514523,5375.439139657148,6344.086021505376,1.0,12,0.3184392699811202,0.6815607300188797,5311.516677155443,0.2627763001908563,0.348661011453886,-0.0858847112630297,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 04Y | Urology,52.6,-1.5,High-volume persistent bottleneck
05D,NHS Staffordshire and Stoke-on-Trent ICB - 05D,Midlands,High Risk,Cardiology,1327,70,1295,1257,0.053165931921904,0.0229126927759684,9834.856679036711,10638.297872340425,1.0,11,0.0527505651846269,0.947249434815373,9758.85455915599,0.0544723011975532,0.0474887459859728,0.0069835552115803,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 05D | Cardiology,52.6,-1.5,High-volume persistent bottleneck
05D,NHS Staffordshire and Stoke-on-Trent ICB - 05D,Midlands,High Risk,Children's & Adolescent Services,2072,295,2043,1777,0.1425619355405662,0.0260499655397962,9865.15866663112,10373.44398340249,1.0,10,0.1423745173745173,0.8576254826254827,9860.03861003861,0.1287888198757764,0.1466336804556699,-0.0178448605798935,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 05D | Children's & Adolescent Services,52.6,-1.5,High-volume persistent bottleneck
05D,NHS Staffordshire and Stoke-on-Trent ICB - 05D,Midlands,High Risk,Dermatology,1307,27,1170,1280,0.0211730973516875,0.0130154949566287,8950.953657228536,9500.0,1.0,11,0.0206579954093343,0.9793420045906656,8951.798010711553,0.0246183786413671,0.0167600373482726,0.0078583412930945,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 05D | Dermatology,52.6,-1.5,High-volume persistent bottleneck
05D,NHS Staffordshire and Stoke-on-Trent ICB - 05D,Midlands,High Risk,"Ear, Nose & Throat",1768,103,1803,1665,0.0596545776385654,0.032889472576979,10263.582565429137,11538.461538461535,1.0,12,0.0582579185520362,0.9417420814479638,10197.963800904976,0.0516367620873852,0.0511119926700541,0.0005247694173311,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Staffordshire and Stoke-on-Trent ICB - 05D | Ear, Nose & Throat",52.6,-1.5,High-volume persistent bottleneck
05D,NHS Staffordshire and Stoke-on-Trent ICB - 05D,Midlands,Review,2WW,6847,5618,2875,1229,0.8176170750600938,0.0394190449762733,4168.370660292589,6227.709190672153,1.0,11,0.820505330801811,0.179494669198189,4198.919234701329,0.8244350607330658,0.8383974574548546,-0.0139623967217887,1,Volatile access pattern,Volatile access pattern,NHS Staffordshire and Stoke-on-Trent ICB - 05D | 2WW,52.6,-1.5,High-volume persistent bottleneck
05D,NHS Staffordshire and Stoke-on-Trent ICB - 05D,Midlands,Review,GI and Liver (Medicine and Surgery),1931,662,1242,1269,0.3455050033864501,0.0440348681216491,6524.389324870216,7610.619469026548,1.0,12,0.342827550491973,0.6571724495080269,6431.900569653029,0.2970656969128996,0.3366733685479521,-0.0396076716350525,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 05D | GI and Liver (Medicine and Surgery),52.6,-1.5,High-volume persistent bottleneck
05D,NHS Staffordshire and Stoke-on-Trent ICB - 05D,Midlands,Review,Gynaecology,1962,488,1560,1474,0.2565423414751079,0.0737469381209753,8035.257452743724,9185.185185185184,1.0,12,0.2487257900101936,0.7512742099898063,7951.070336391437,0.191575253066501,0.2210882392973522,-0.0295129862308511,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 05D | Gynaecology,52.6,-1.5,High-volume persistent bottleneck
05D,NHS Staffordshire and Stoke-on-Trent ICB - 05D,Midlands,Review,Orthopaedics,4648,1362,2838,3286,0.3023097118500492,0.0946063203689032,6209.52248627958,8235.294117647058,1.0,12,0.2930292598967298,0.7069707401032702,6105.851979345955,0.2205596783278006,0.244597493139169,-0.0240378148113683,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 05D | Orthopaedics,52.6,-1.5,High-volume persistent bottleneck
05D,NHS Staffordshire and Stoke-on-Trent ICB - 05D,Midlands,Review,Urology,1094,281,836,813,0.2570500085415456,0.0825516846891257,7662.974883090494,8846.153846153846,1.0,12,0.2568555758683729,0.7431444241316271,7641.681901279708,0.2707382463252506,0.1868230177408921,0.0839152285843584,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 05D | Urology,52.6,-1.5,High-volume persistent bottleneck
05G,NHS Staffordshire and Stoke-on-Trent ICB - 05G,Midlands,High Risk,Neurology,1757,0,1346,1757,0.0,0.0,7691.007348958347,8500.0,1.0,12,0.0,1.0,7660.785429709732,0.0,0.0,0.0,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 05G | Neurology,52.6,-1.5,High-volume persistent bottleneck
05G,NHS Staffordshire and Stoke-on-Trent ICB - 05G,Midlands,High Risk,Respiratory Medicine,1038,19,900,1019,0.0180117114848877,0.0107846393095365,8726.479417813252,10256.410256410256,1.0,10,0.0183044315992292,0.9816955684007708,8670.520231213874,0.0098121670871881,0.0179560196171491,-0.008143852529961,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 05G | Respiratory Medicine,52.6,-1.5,High-volume persistent bottleneck
05G,NHS Staffordshire and Stoke-on-Trent ICB - 05G,Midlands,High Risk,Rheumatology,1454,20,1175,1434,0.012431482397568,0.0214191205486557,8017.816786530552,10443.037974683544,1.0,11,0.0137551581843191,0.9862448418156808,8081.155433287482,0.0,0.0063492063492063,-0.0063492063492063,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 05G | Rheumatology,52.6,-1.5,High-volume persistent bottleneck
05G,NHS Staffordshire and Stoke-on-Trent ICB - 05G,Midlands,Monitor,2WW,12223,10232,34,1991,0.837056366613559,0.0178688147308659,27.31891839372695,54.39005439005439,0.0,12,0.8371103657040007,0.1628896342959993,27.816411682892905,0.8326537687542716,0.8338575017428772,-0.0012037329886056,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Staffordshire and Stoke-on-Trent ICB - 05G | 2WW,52.6,-1.5,High-volume persistent bottleneck
05G,NHS Staffordshire and Stoke-on-Trent ICB - 05G,Midlands,Review,Cardiology,2812,639,1303,2173,0.230500832004789,0.0457391091218088,4615.248478257355,4930.232558139535,1.0,12,0.2272403982930298,0.7727596017069701,4633.712660028449,0.2327070470743701,0.2568943102923686,-0.0241872632179984,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 05G | Cardiology,52.6,-1.5,High-volume persistent bottleneck
05G,NHS Staffordshire and Stoke-on-Trent ICB - 05G,Midlands,Review,Children's & Adolescent Services,2698,934,2483,1764,0.3483045891521972,0.1153182480110339,9188.334333524524,9969.135802469136,1.0,9,0.346182357301705,0.653817642698295,9203.113417346183,0.4675988054706462,0.2296531291052911,0.2379456763653551,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 05G | Children's & Adolescent Services,52.6,-1.5,High-volume persistent bottleneck
05G,NHS Staffordshire and Stoke-on-Trent ICB - 05G,Midlands,Review,Dermatology,8615,102,35,8513,0.011576147493432,0.0059050580604557,41.04081034267481,86.45533141210376,0.0,12,0.011839814277423,0.9881601857225768,40.62681369704005,0.0089774949371597,0.0084932453967236,0.000484249540436,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Staffordshire and Stoke-on-Trent ICB - 05G | Dermatology,52.6,-1.5,High-volume persistent bottleneck
05G,NHS Staffordshire and Stoke-on-Trent ICB - 05G,Midlands,Review,Diagnostic Physiological Measurement,2661,654,41,2007,0.2462588492606255,0.0844473422908656,155.0089920996525,223.463687150838,0.0,7,0.2457722660653889,0.7542277339346111,154.07741450582486,0.3717526990553306,0.4517154899238054,-0.0799627908684748,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Staffordshire and Stoke-on-Trent ICB - 05G | Diagnostic Physiological Measurement,52.6,-1.5,High-volume persistent bottleneck
05G,NHS Staffordshire and Stoke-on-Trent ICB - 05G,Midlands,Review,"Ear, Nose & Throat",3271,968,681,2303,0.2727968191493393,0.257218382131432,2061.5882568801285,3333.333333333333,1.0,9,0.2959339651482727,0.7040660348517274,2081.9321308468357,0.8693113141910672,0.5140523807321643,0.3552589334589029,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Staffordshire and Stoke-on-Trent ICB - 05G | Ear, Nose & Throat",52.6,-1.5,High-volume persistent bottleneck
05G,NHS Staffordshire and Stoke-on-Trent ICB - 05G,Midlands,Review,GI and Liver (Medicine and Surgery),2503,64,925,2439,0.026724211322908,0.0144495809845473,3795.444618813788,5209.580838323353,1.0,10,0.0255693168198162,0.9744306831801838,3695.565321614063,0.0187028564670811,0.0096717161387673,0.0090311403283138,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 05G | GI and Liver (Medicine and Surgery),52.6,-1.5,High-volume persistent bottleneck
05G,NHS Staffordshire and Stoke-on-Trent ICB - 05G,Midlands,Review,Gynaecology,3334,917,1135,2417,0.2774227908206778,0.0324587847093823,3428.7402588499776,4108.527131782946,1.0,12,0.2750449910017996,0.7249550089982004,3404.3191361727654,0.2599620355075309,0.2658330647894293,-0.0058710292818984,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 05G | Gynaecology,52.6,-1.5,High-volume persistent bottleneck
05G,NHS Staffordshire and Stoke-on-Trent ICB - 05G,Midlands,Review,Mental Health - Adults of all ages,1734,0,0,1734,0.0,0.0,0.0,0.0,0.0,12,0.0,1.0,0.0,0.0,0.0,0.0,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Staffordshire and Stoke-on-Trent ICB - 05G | Mental Health - Adults of all ages,52.6,-1.5,High-volume persistent bottleneck
05G,NHS Staffordshire and Stoke-on-Trent ICB - 05G,Midlands,Review,Ophthalmology,1069,196,314,873,0.176383371799133,0.0430729296987475,2869.30656605425,4487.179487179487,1.0,12,0.1833489242282507,0.8166510757717493,2937.3246024321797,0.1995565664920503,0.125504940577329,0.0740516259147213,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 05G | Ophthalmology,52.6,-1.5,High-volume persistent bottleneck
05G,NHS Staffordshire and Stoke-on-Trent ICB - 05G,Midlands,Review,Orthopaedics,20552,1537,1491,19015,0.0741965220541241,0.0337662757177113,723.8553616470452,1014.4927536231884,0.75,12,0.0747859089139743,0.9252140910860256,725.4768392370572,0.0418328068220529,0.0688062764842113,-0.0269734696621584,2,Emerging deterioration,High-volume persistent bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 05G | Orthopaedics,52.6,-1.5,High-volume persistent bottleneck
05G,NHS Staffordshire and Stoke-on-Trent ICB - 05G,Midlands,Review,Surgery - Not Otherwise Specified,1094,116,337,978,0.1079625764427474,0.0958735805712268,3024.863151004995,9619.04761904762,1.0,12,0.1060329067641681,0.8939670932358318,3080.438756855576,0.0916937734406939,0.0209098327213382,0.0707839407193556,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 05G | Surgery - Not Otherwise Specified,52.6,-1.5,High-volume persistent bottleneck
05G,NHS Staffordshire and Stoke-on-Trent ICB - 05G,Midlands,Review,Urology,1711,154,1122,1557,0.0902336215465419,0.0203523841941064,6555.868412066714,7266.187050359713,1.0,11,0.0900058445353594,0.9099941554646406,6557.568673290473,0.0643636231954034,0.0897816577855716,-0.0254180345901682,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Staffordshire and Stoke-on-Trent ICB - 05G | Urology,52.6,-1.5,High-volume persistent bottleneck
